year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,key_x,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team,key_y
2022.0,travonwalker,Georgia,DE,77.0,272.0,10.75,35.5,,4.51,,35.5,123.0,4.32,,,DL,"Travon Walker, Georgia",True,WalkTr03,1,1.0,jaguars,2024.0,21.0,0.0,0.0,3.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,24.0,Georgia,http://www.sports-reference.com/cfb/players/travon-walker-1.html,36.0,,,,,,,,,65.0,9.5,0.0,1.0,travonwalker_2022,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21463"">Link</a>",travonwalker,DE,Georgia,2022,9.99,9.99,1,jaguars,travonwalker_2022
2022.0,troyandersen,Montana State,OLB,75.5,243.0,9.25,32.13,,4.42,,36.0,128.0,,,,LB,"Troy Andersen, Montana State",True,AndeTr00,2,58.0,falcons,2024.0,23.0,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.5,Montana State,,,,,,,,,,,,,,,troyandersen_2022,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21560"">Link</a>",troyandersen,LB,Montana State,2022,10.0,9.99,2,falcons,troyandersen_2022
2023.0,juliusbrents,Kansas State,CB,74.75,198.0,9.63,34.0,,4.53,,41.5,138.0,4.05,,,DB,"Julius Brents, Kansas State",True,BrenJu00,2,44.0,colts,2024.0,23.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,,Kansas State,http://www.sports-reference.com/cfb/players/julius-brents-1.html,46.0,,,,,,,,,111.0,0.0,6.0,1.0,juliusbrents_2023,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=23041"">Link</a>",juliusbrents,CB,Kansas State,2023,9.99,9.99,2,colts,juliusbrents_2023
2024.0,adonaimitchell,Texas,WR,74.25,205.0,9.0,32.38,,4.34,,39.5,136.0,,,,WR,"Adonai Mitchell, Texas",True,MitcAd00,2,52.0,colts,2024.0,21.0,0.0,0.0,1.0,3.0,17.0,1.0,1.0,24.0,0.0,0.0,4.0,6.0,0.0,23.0,312.0,0.0,,,,Texas,http://www.sports-reference.com/cfb/players/adonai-mitchell-1.html,35.0,,,,,1.0,0.0,1405.0,18.0,,,,,adonaimitchell_2024,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25180"">Link</a>",adonaimitchell,WR,Texas,2024,9.99,9.99,2,colts,adonaimitchell_2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29994"">Link</a>",monroefreeling,OT,Georgia,2026,9.99,9.99,1,panthers,monroefreeling_2026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=30474"">Link</a>",jordanvandenberg,DT,Georgia Tech,2026,9.99,9.99,6,bears,jordanvandenberg_2026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=27130"">Link</a>",darienporter,CB,Iowa State,2025,9.99,9.99,3,raiders,darienporter_2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=30026"">Link</a>",treyzuhniii,OG,Texas A&amp;M,2026,9.99,9.99,3,raiders,treyzuhniii_2026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29867"">Link</a>",taylengreen,QB,Arkansas,2026,9.99,9.99,6,browns,taylengreen_2026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=30114"">Link</a>",sonnystyles,LB,Ohio State,2026,9.99,9.99,1,commanders,sonnystyles_2026
1995.0,jamesstewart,Tennessee,RB,73.4,222.0,8.88,32.75,,,26.0,38.0,123.0,4.09,,,RB,"James Stewart, Tennessee",True,StewJa00,1,19.0,jaguars,2002.0,23.0,0.0,0.0,6.0,46.0,101.0,0.0,1.0,0.0,0.0,0.0,1478.0,5841.0,48.0,220.0,1715.0,9.0,2.0,,,Tennessee,http://www.sports-reference.com/cfb/players/james-stewart-3.html,44.0,,,,,2890.0,35.0,463.0,4.0,,,,,jamesstewart_1995,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3550"">Link</a>",jamesstewart,RB,Tennessee,1995,10.0,9.98,1,jaguars,jamesstewart_1995
1999.0,jevonkearse,Florida,OLB,76.9,262.0,11.63,34.25,,4.58,,37.0,122.0,4.24,,,LB,"Jevon Kearse, Florida",False,,1,,titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jevonkearse_1999,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5027"">Link</a>",jevonkearse,DE,Florida,1999,10.0,9.98,1,titans,jevonkearse_1999
2000.0,anthonybecht,West Virginia,TE,77.6,270.0,10.5,32.63,,4.78,,33.5,123.0,4.08,,,TE,"Anthony Becht, West Virginia",True,BechAn00,1,27.0,jets,2011.0,23.0,0.0,0.0,9.0,12.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,1537.0,21.0,6.0,,,West Virginia,http://www.sports-reference.com/cfb/players/anthony-becht-1.html,38.0,,,,,0.0,0.0,1091.0,11.0,,,,,anthonybecht_2000,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5259"">Link</a>",anthonybecht,TE,West Virginia,2000,10.0,9.98,1,jets,anthonybecht_2000
2001.0,deucemcallister,Mississippi,RB,73.1,222.0,9.13,31.5,,4.41,20.0,37.5,,,,,RB,"Deuce McAllister, Mississippi",True,McAlDe00,1,23.0,saints,2008.0,22.0,0.0,2.0,4.0,55.0,97.0,1.0,4.0,12.0,1.0,0.0,1429.0,6096.0,49.0,234.0,1720.0,5.0,4.0,,,Mississippi,http://www.sports-reference.com/cfb/players/deuce-mcallister-1.html,43.0,,,,,3060.0,37.0,616.0,2.0,,,,,deucemcallister_2001,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5676"">Link</a>",deucemcallister,RB,Mississippi,2001,9.97,9.98,1,saints,deucemcallister_2001
2002.0,raonallsmith,Washington State,OLB,74.1,244.0,9.75,31.5,,4.56,26.0,42.0,121.0,4.11,,,LB,"Raonall Smith, Washington State",True,SmitRa20,2,38.0,vikings,2007.0,23.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,2.5,Washington State,http://www.sports-reference.com/cfb/players/raonall-smith-1.html,10.0,,,,,,,,,,,1.0,,raonallsmith_2002,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6192"">Link</a>",raonallsmith,LB,Washington State,2002,10.0,9.98,2,vikings,raonallsmith_2002
2002.0,tankwilliams,Stanford,FS,74.4,222.0,8.25,32.5,,4.41,19.0,38.5,119.0,3.93,,,DB,"Tank Williams, Stanford",True,WillTa20,2,45.0,titans,2007.0,22.0,0.0,0.0,4.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,5.0,3.5,Stanford,http://www.sports-reference.com/cfb/players/tank-williams-1.html,32.0,,,,,,,,,,,9.0,,tankwilliams_2002,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6233"">Link</a>",tankwilliams,FS,Stanford,2002,10.0,9.98,2,titans,tankwilliams_2002
2002.0,weslymallard,Oregon,SS,73.6,221.0,9.5,31.0,,4.52,22.0,41.0,118.0,4.07,,,DB,"Wesly Mallard, Oregon",False,,6,,giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weslymallard_2002,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6259"">Link</a>",weslymallard,SS,Oregon,2002,9.93,9.98,6,giants,weslymallard_2002
2003.0,andrejohnson,Miami (FL),WR,74.0,230.0,9.13,34.0,,4.4,,39.0,132.0,,,,WR,"Andre Johnson, Miami (FL)",True,JohnAn02,1,3.0,texans,2016.0,22.0,2.0,7.0,12.0,94.0,193.0,0.0,0.0,0.0,0.0,0.0,23.0,54.0,0.0,1062.0,14185.0,70.0,1.0,,,Miami (FL),http://www.sports-reference.com/cfb/players/andre-johnson-1.html,34.0,,,,,11.0,0.0,1831.0,20.0,,,,,andrejohnson_2003,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6274"">Link</a>",andrejohnson,WR,Miami,2003,9.98,9.98,1,texans,andrejohnson_2003
2005.0,evanmathis,Alabama,OG,77.25,304.0,10.75,32.5,,4.96,35.0,34.0,117.0,4.16,,,OL,"Evan Mathis, Alabama",True,MathEv20,3,79.0,panthers,2016.0,23.0,1.0,2.0,6.0,46.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Alabama,,,,,,,,,,,,,,,evanmathis_2005,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7103"">Link</a>",evanmathis,OG,Alabama,2005,10.0,9.98,3,panthers,evanmathis_2005
2005.0,vincentjackson,Northern Colorado,WR,76.75,241.0,9.63,32.75,,4.5,,39.0,,,,,WR,"Vincent Jackson, Northern Colorado",True,JackVi00,2,61.0,chargers,2016.0,22.0,0.0,3.0,8.0,77.0,155.0,0.0,0.0,0.0,0.0,0.0,15.0,161.0,0.0,540.0,9080.0,57.0,2.0,,,Northern Colorado,,,,,,,,,,,,,,,vincentjackson_2005,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7310"">Link</a>",vincentjackson,WR,Northern Colorado,2005,9.97,9.98,2,chargers,vincentjackson_2005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7549"">Link</a>",mariowilliams,DE,North Carolina State,2006,10.0,9.98,1,texans,mariowilliams_2006
2008.0,antwaunmolden,Eastern Kentucky,CB,72.75,198.0,10.0,32.13,,4.44,23.0,37.5,129.0,4.14,,,DB,"Antwaun Molden, Eastern Kentucky",True,MoldAn99,3,79.0,texans,2012.0,23.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,,Eastern Kentucky,,,,,,,,,,,,,,,antwaunmolden_2008,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8061"">Link</a>",antwaunmolden,CB,Eastern Kentucky,2008,9.97,9.98,3,texans,antwaunmolden_2008
2011.0,camnewton,Auburn,QB,77.0,248.0,9.88,33.75,21.0,4.56,,35.0,126.0,4.18,,,QB,"Cam Newton, Auburn",True,NewtCa00,1,1.0,panthers,2021.0,22.0,1.0,3.0,9.0,115.0,148.0,2682.0,4474.0,32382.0,194.0,123.0,1118.0,5628.0,75.0,3.0,68.0,1.0,,,,Auburn,http://www.sports-reference.com/cfb/players/cam-newton-1.html,20.0,2908.0,30.0,7.0,65.4,1586.0,24.0,,,,,,,camnewton_2011,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9277"">Link</a>",camnewton,QB,Auburn,2011,10.0,9.98,1,panthers,camnewton_2011
2011.0,juliojones,Alabama,WR,74.75,220.0,9.75,33.75,,4.34,17.0,38.5,135.0,4.25,,,WR,"Julio Jones, Alabama",True,JoneJu02,1,6.0,falcons,2023.0,22.0,2.0,7.0,9.0,101.0,166.0,0.0,0.0,0.0,0.0,0.0,24.0,163.0,0.0,914.0,13703.0,66.0,2.0,,,Alabama,http://www.sports-reference.com/cfb/players/julio-jones-1.html,40.0,,,,,139.0,2.0,2653.0,15.0,,,,,juliojones_2011,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9456"">Link</a>",juliojones,WR,Alabama,2011,9.92,9.98,1,falcons,juliojones_2011
2012.0,markuskuhn,North Carolina State,DT,76.75,299.0,10.5,32.5,,4.87,28.0,34.5,112.0,4.41,,,DL,"Markus Kuhn, North Carolina State",True,KuhnMa00,7,239.0,giants,2015.0,26.0,0.0,0.0,0.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,1.5,North Carolina State,http://www.sports-reference.com/cfb/players/markus-kuhn-1.html,48.0,,,,,,,,,115.0,8.5,0.0,4.0,markuskuhn_2012,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10112"">Link</a>",markuskuhn,DT,North Carolina State,2012,9.98,9.98,7,giants,markuskuhn_2012
2017.0,fabianmoreau,UCLA,CB,71.88,206.0,9.0,31.38,23.0,4.35,,38.0,136.0,4.12,,,DB,"Fabian Moreau, UCLA",True,MoreFa00,3,81.0,commanders,2024.0,23.0,0.0,0.0,4.0,20.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,7.0,,UCLA,http://www.sports-reference.com/cfb/players/fabian-moreau-1.html,50.0,,,,,,,,,149.0,0.0,3.0,2.0,fabianmoreau_2017,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13867"">Link</a>",fabianmoreau,CB,UCLA,2017,9.98,9.98,3,commanders,fabianmoreau_2017
2018.0,koltonmiller,UCLA,OT,80.63,309.0,,,,4.91,24.0,31.5,121.0,4.49,,,OL,"Kolton Miller, UCLA",True,MillKo00,1,15.0,raiders,2024.0,23.0,0.0,0.0,7.0,42.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,UCLA,http://www.sports-reference.com/cfb/players/kolton-miller-1.html,,,,,,,,,,,,,,koltonmiller_2018,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=16483"">Link</a>",koltonmiller,OT,UCLA,2018,9.99,9.98,1,raiders,koltonmiller_2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18185"">Link</a>",marcowilson,CB,Florida,2021,9.99,9.98,4,cardinals,marcowilson_2021
2020.0,chaseclaypool,Notre Dame,WR,76.25,238.0,9.88,32.5,,4.42,19.0,40.5,126.0,,,,WR,"Chase Claypool, Notre Dame",True,ClayCh01,2,49.0,steelers,2023.0,22.0,0.0,0.0,1.0,19.0,58.0,1.0,1.0,1.0,1.0,0.0,33.0,171.0,2.0,175.0,2261.0,13.0,7.0,,,Notre Dame,http://www.sports-reference.com/cfb/players/chase-claypool-1.html,49.0,,,,,6.0,0.0,2159.0,19.0,,,,,chaseclaypool_2020,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18243"">Link</a>",chaseclaypool,WR,Notre Dame,2020,9.98,9.98,2,steelers,chaseclaypool_2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=19548"">Link</a>",jonathanmarshall,DT,Arkansas,2021,9.99,9.98,6,jets,jonathanmarshall_2021
2022.0,trevorpenning,Northern Iowa,OT,79.13,325.0,10.13,34.25,,4.89,,28.0,111.0,4.62,,,OL,"Trevor Penning, Northern Iowa",True,PennTr00,1,19.0,saints,2024.0,23.0,0.0,0.0,1.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Northern Iowa,,,,,,,,,,,,,,,trevorpenning_2022,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21103"">Link</a>",trevorpenning,OT,Northern Iowa,2022,9.96,9.98,1,saints,trevorpenning_2022
2023.0,jackcampbell,Iowa,ILB,76.63,249.0,10.25,31.88,,4.65,,37.5,128.0,4.24,,,LB,"Jack Campbell, Iowa",True,CampJa04,1,18.0,lions,2024.0,23.0,0.0,0.0,2.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,,3.5,Iowa,http://www.sports-reference.com/cfb/players/jack-campbell-1.html,43.0,,,,,,,,,305.0,3.0,5.0,3.0,jackcampbell_2023,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=23276"">Link</a>",jackcampbell,LB,Iowa,2023,9.98,9.98,1,lions,jackcampbell_2023
2001.0,kylevandenbosch,Nebraska,DE,76.1,270.0,9.5,32.0,,4.66,26.0,36.5,119.0,4.08,,,DL,"Kyle Vanden Bosch, Nebraska",True,VandKy99,2,34.0,cardinals,2012.0,22.0,0.0,3.0,9.0,58.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,,58.0,Nebraska,,,,,,,,,,,,,,,kylevandenbosch_2001,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5766"">Link</a>",kylevandenbosch,DE,Nebraska,2001,10.0,9.97,2,cardinals,kylevandenbosch_2001
2002.0,bryanthomas,Alabama-Birmingham,DE,76.4,266.0,9.0,33.5,,4.52,33.0,34.5,,,,,DL,"Bryan Thomas, Alabama-Birmingham",True,ThomBr21,1,22.0,jets,2012.0,23.0,0.0,0.0,7.0,49.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,,33.5,Ala-Birmingham,http://www.sports-reference.com/cfb/players/bryan-thomas-1.html,,,,,,,,,,,,,,bryanthomas_2002,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5954"">Link</a>",bryanthomas,DE,Alabama Birmingham,2002,9.91,9.97,1,jets,bryanthomas_2002
2006.0,jasonallen,Tennessee,FS,72.88,209.0,8.0,31.5,,4.41,17.0,39.5,131.0,3.81,,,DB,"Jason Allen, Tennessee",True,AlleJa23,1,16.0,dolphins,2012.0,23.0,0.0,0.0,1.0,13.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,15.0,,Tennessee,http://www.sports-reference.com/cfb/players/jason-allen-2.html,31.0,,,,,,,,,35.0,1.0,4.0,1.0,jasonallen_2006,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7477"">Link</a>",jasonallen,FS,Tennessee,2006,9.86,9.97,1,dolphins,jasonallen_2006
2006.0,vernondavis,Maryland,TE,75.25,254.0,8.75,32.13,,4.39,33.0,42.0,128.0,4.17,,,TE,"Vernon Davis, Maryland",True,DaviVe00,1,6.0,49ers,2019.0,22.0,0.0,2.0,11.0,51.0,198.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,583.0,7562.0,63.0,,,,Maryland,http://www.sports-reference.com/cfb/players/vernon-davis-1.html,35.0,,,,,5.0,0.0,1371.0,9.0,,,,,vernondavis_2006,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7660"">Link</a>",vernondavis,TE,Maryland,2006,9.94,9.97,1,49ers,vernondavis_2006
2007.0,darrellerevis,Pittsburgh,CB,71.5,204.0,,,,,16.0,,,,,,DB,"Darrelle Revis, Pittsburgh",True,ReviDa99,1,14.0,jets,2017.0,22.0,4.0,7.0,9.0,93.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,411.0,29.0,2.0,Pittsburgh,http://www.sports-reference.com/cfb/players/darrelle-revis-1.html,35.0,,,,,,,,,80.0,0.0,8.0,0.0,darrellerevis_2007,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7771"">Link</a>",darrellerevis,CB,Pittsburgh,2007,10.0,9.97,1,jets,darrellerevis_2007
2007.0,royhall,Ohio State,WR,74.0,229.0,,,,,,,,,,,WR,"Roy Hall, Ohio State",True,HallRo02,5,169.0,colts,2008.0,23.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,,,Ohio State,http://www.sports-reference.com/cfb/players/roy-hall-1.html,45.0,,,,,0.0,0.0,580.0,3.0,,,,,royhall_2007,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7980"">Link</a>",royhall,WR,Ohio State,2007,9.93,9.97,5,colts,royhall_2007
2009.0,jasonwilliams,Western Illinois,OLB,73.0,241.0,,,,,,,,,,,LB,"Jason Williams, Western Illinois",True,WillJa95,3,69.0,cowboys,2014.0,23.0,0.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,,Western Illinois,,,,,,,,,,,,,,,jasonwilliams_2009,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8572"">Link</a>",jasonwilliams,LB,Western Illinois,2009,9.91,9.97,3,cowboys,jasonwilliams_2009
